Feature,Importance
cat__TotalCharges_780.5,0.0
cat__TotalCharges_780.25,0.0
cat__TotalCharges_780.15,0.0
cat__TotalCharges_780.1,0.0
cat__TotalCharges_78.95,0.0
cat__TotalCharges_78.9,0.0
cat__TotalCharges_934.8,0.0
cat__TotalCharges_78.3,0.0
cat__TotalCharges_777.35,0.0
cat__TotalCharges_78.05,0.0
cat__TotalCharges_7795.95,0.0
cat__TotalCharges_779.25,0.0
cat__TotalCharges_779.2,0.0
cat__TotalCharges_7789.6,0.0
cat__TotalCharges_7782.85,0.0
cat__TotalCharges_7774.05,0.0
cat__TotalCharges_7713.55,0.0
cat__TotalCharges_7711.25,0.0
cat__TotalCharges_7804.15,0.0
cat__TotalCharges_7623.2,0.0
cat__TotalCharges_764.95,0.0
cat__TotalCharges_764.55,0.0
cat__TotalCharges_7634.8,0.0
cat__TotalCharges_7634.25,0.0
cat__TotalCharges_763.1,0.0
cat__TotalCharges_7629.85,0.0
cat__TotalCharges_7624.2,0.0
cat__TotalCharges_762.5,0.0
cat__TotalCharges_765.5,0.0
cat__TotalCharges_762.45,0.0
cat__TotalCharges_762.25,0.0
cat__TotalCharges_7611.85,0.0
cat__TotalCharges_7610.1,0.0
cat__TotalCharges_7609.75,0.0
cat__TotalCharges_76.95,0.0
cat__TotalCharges_76.65,0.0
cat__TotalCharges_765.45,0.0
cat__TotalCharges_7657.4,0.0
cat__TotalCharges_771.95,0.0
cat__TotalCharges_7689.95,0.0
cat__TotalCharges_7707.7,0.0
cat__TotalCharges_770.5,0.0
cat__TotalCharges_770.4,0.0
cat__TotalCharges_77.6,0.0
cat__TotalCharges_77.5,0.0
cat__TotalCharges_935.9,0.0
cat__TotalCharges_7690.9,0.0
cat__TotalCharges_7689.8,0.0
cat__TotalCharges_7658.3,0.0
cat__TotalCharges_768.05,0.0
cat__TotalCharges_7677.4,0.0
cat__TotalCharges_7674.55,0.0
cat__TotalCharges_767.9,0.0
cat__TotalCharges_767.55,0.0
cat__TotalCharges_7665.8,0.0
cat__TotalCharges_7661.8,0.0
cat__TotalCharges_780.85,0.0
cat__TotalCharges_7806.5,0.0
cat__TotalCharges_80.15,0.0
cat__TotalCharges_790.7,0.0
cat__TotalCharges_793.55,0.0
cat__TotalCharges_7922.75,0.0
cat__TotalCharges_7920.7,0.0
cat__TotalCharges_791.75,0.0
cat__TotalCharges_791.7,0.0
cat__TotalCharges_791.15,0.0
cat__TotalCharges_7904.25,0.0
cat__TotalCharges_790.15,0.0
cat__TotalCharges_7932.5,0.0
cat__TotalCharges_790,0.0
cat__TotalCharges_79.95,0.0
cat__TotalCharges_79.9,0.0
cat__TotalCharges_79.8,0.0
cat__TotalCharges_79.7,0.0
cat__TotalCharges_79.65,0.0
cat__TotalCharges_79.6,0.0
cat__TotalCharges_7930.55,0.0
cat__TotalCharges_7942.15,0.0
cat__TotalCharges_79.45,0.0
cat__TotalCharges_7982.5,0.0
cat__TotalCharges_7993.3,0.0
cat__TotalCharges_7990.05,0.0
cat__TotalCharges_799.65,0.0
cat__TotalCharges_799,0.0
cat__TotalCharges_7987.6,0.0
cat__TotalCharges_7985.9,0.0
cat__TotalCharges_7984.15,0.0
cat__TotalCharges_797.25,0.0
cat__TotalCharges_7943.45,0.0
cat__TotalCharges_797.1,0.0
cat__TotalCharges_7966.9,0.0
cat__TotalCharges_7965.95,0.0
cat__TotalCharges_7962.2,0.0
cat__TotalCharges_7953.25,0.0
cat__TotalCharges_795.65,0.0
cat__TotalCharges_795.15,0.0
cat__TotalCharges_79.55,0.0
cat__TotalCharges_934.1,0.0
cat__TotalCharges_7806.6,0.0
cat__TotalCharges_7848.5,0.0
cat__TotalCharges_7862.25,0.0
cat__TotalCharges_786.5,0.0
cat__TotalCharges_786.3,0.0
cat__TotalCharges_7854.15,0.0
cat__TotalCharges_7853.7,0.0
cat__TotalCharges_7852.4,0.0
cat__TotalCharges_785.75,0.0
cat__TotalCharges_7845.8,0.0
cat__TotalCharges_7875,0.0
cat__TotalCharges_7842.3,0.0
cat__TotalCharges_7840.6,0.0
cat__TotalCharges_784.45,0.0
cat__TotalCharges_784.25,0.0
cat__TotalCharges_7839.85,0.0
cat__TotalCharges_781.4,0.0
cat__TotalCharges_781.25,0.0
cat__TotalCharges_7869.05,0.0
cat__TotalCharges_7878.3,0.0
cat__TotalCharges_79.25,0.0
cat__TotalCharges_789.2,0.0
cat__TotalCharges_79.2,0.0
cat__TotalCharges_934.15,0.0
cat__TotalCharges_79.1,0.0
cat__TotalCharges_79.05,0.0
cat__TotalCharges_7898.45,0.0
cat__TotalCharges_7895.15,0.0
cat__TotalCharges_789.55,0.0
cat__TotalCharges_7887.25,0.0
cat__TotalCharges_788.05,0.0
cat__TotalCharges_7882.5,0.0
cat__TotalCharges_7882.25,0.0
cat__TotalCharges_7880.25,0.0
cat__TotalCharges_788.8,0.0
cat__TotalCharges_788.6,0.0
cat__TotalCharges_788.55,0.0
cat__TotalCharges_788.35,0.0
cat__TotalCharges_76.4,0.0
cat__TotalCharges_936.7,0.0
cat__TotalCharges_76.2,0.0
cat__TotalCharges_7365.3,0.0
cat__TotalCharges_7383.7,0.0
cat__TotalCharges_7382.85,0.0
cat__TotalCharges_7382.25,0.0
cat__TotalCharges_738.2,0.0
cat__TotalCharges_7379.8,0.0
cat__TotalCharges_7372.65,0.0
cat__TotalCharges_7365.7,0.0
cat__TotalCharges_7362.9,0.0
cat__TotalCharges_739.35,0.0
cat__TotalCharges_735.9,0.0
cat__TotalCharges_94.15,0.0
cat__TotalCharges_735.5,0.0
cat__TotalCharges_7349.35,0.0
cat__TotalCharges_7348.8,0.0
cat__TotalCharges_7346.2,0.0
cat__TotalCharges_734.6,0.0
cat__TotalCharges_7388.45,0.0
cat__TotalCharges_739.9,0.0
cat__TotalCharges_7334.05,0.0
cat__TotalCharges_74.6,0.0
cat__TotalCharges_741,0.0
cat__TotalCharges_7405.5,0.0
cat__TotalCharges_740.8,0.0
cat__TotalCharges_740.3,0.0
cat__TotalCharges_74.95,0.0
cat__TotalCharges_74.9,0.0
cat__TotalCharges_74.7,0.0
cat__TotalCharges_74.45,0.0
cat__TotalCharges_7396.15,0.0
cat__TotalCharges_74.4,0.0
cat__TotalCharges_74.35,0.0
cat__TotalCharges_939.8,0.0
cat__TotalCharges_94,0.0
cat__TotalCharges_74.2,0.0
cat__TotalCharges_74,0.0
cat__TotalCharges_7397,0.0
cat__TotalCharges_7337.55,0.0
cat__TotalCharges_7332.4,0.0
cat__TotalCharges_937.1,0.0
cat__TotalCharges_727.8,0.0
cat__TotalCharges_7299.65,0.0
cat__TotalCharges_7297.75,0.0
cat__TotalCharges_7291.75,0.0
cat__TotalCharges_729.95,0.0
cat__TotalCharges_7283.25,0.0
cat__TotalCharges_7281.6,0.0
cat__TotalCharges_727.85,0.0
cat__TotalCharges_7266.95,0.0
cat__TotalCharges_73.05,0.0
cat__TotalCharges_7262,0.0
cat__TotalCharges_7261.75,0.0
cat__TotalCharges_726.1,0.0
cat__TotalCharges_7251.9,0.0
cat__TotalCharges_7251.7,0.0
cat__TotalCharges_7250.15,0.0
cat__TotalCharges_7245.9,0.0
cat__TotalCharges_73,0.0
cat__TotalCharges_73.1,0.0
cat__TotalCharges_733.95,0.0
cat__TotalCharges_731.3,0.0
cat__TotalCharges_733.55,0.0
cat__TotalCharges_733.35,0.0
cat__TotalCharges_7323.15,0.0
cat__TotalCharges_7322.5,0.0
cat__TotalCharges_7320.9,0.0
cat__TotalCharges_7318.2,0.0
cat__TotalCharges_7317.1,0.0
cat__TotalCharges_7308.95,0.0
cat__TotalCharges_94.4,0.0
cat__TotalCharges_7303.05,0.0
cat__TotalCharges_730.4,0.0
cat__TotalCharges_730.1,0.0
cat__TotalCharges_73.65,0.0
cat__TotalCharges_73.6,0.0
cat__TotalCharges_73.55,0.0
cat__TotalCharges_73.45,0.0
cat__TotalCharges_741.4,0.0
cat__TotalCharges_741.5,0.0
cat__TotalCharges_741.7,0.0
cat__TotalCharges_7537.5,0.0
cat__TotalCharges_7548.1,0.0
cat__TotalCharges_7544.3,0.0
cat__TotalCharges_7544,0.0
cat__TotalCharges_7542.25,0.0
cat__TotalCharges_754.65,0.0
cat__TotalCharges_754.5,0.0
cat__TotalCharges_754,0.0
cat__TotalCharges_7534.65,0.0
cat__TotalCharges_755.4,0.0
cat__TotalCharges_7532.15,0.0
cat__TotalCharges_7530.8,0.0
cat__TotalCharges_7521.95,0.0
cat__TotalCharges_937.5,0.0
cat__TotalCharges_7517.7,0.0
cat__TotalCharges_7511.9,0.0
cat__TotalCharges_7511.65,0.0
cat__TotalCharges_7548.6,0.0
cat__TotalCharges_755.5,0.0
cat__TotalCharges_7412.25,0.0
cat__TotalCharges_757.95,0.0
cat__TotalCharges_76,0.0
cat__TotalCharges_759.55,0.0
cat__TotalCharges_7589.8,0.0
cat__TotalCharges_7581.5,0.0
cat__TotalCharges_758.6,0.0
cat__TotalCharges_7578.05,0.0
cat__TotalCharges_7576.7,0.0
cat__TotalCharges_757.1,0.0
cat__TotalCharges_755.6,0.0
cat__TotalCharges_7567.2,0.0
cat__TotalCharges_7565.35,0.0
cat__TotalCharges_756.4,0.0
cat__TotalCharges_7559.55,0.0
cat__TotalCharges_7556.9,0.0
cat__TotalCharges_7553.6,0.0
cat__TotalCharges_7550.3,0.0
cat__TotalCharges_7511.3,0.0
cat__TotalCharges_751.65,0.0
cat__TotalCharges_750.1,0.0
cat__TotalCharges_7446.9,0.0
cat__TotalCharges_746.75,0.0
cat__TotalCharges_746.5,0.0
cat__TotalCharges_746.05,0.0
cat__TotalCharges_7459.05,0.0
cat__TotalCharges_7459,0.0
cat__TotalCharges_7455.45,0.0
cat__TotalCharges_745.3,0.0
cat__TotalCharges_7432.05,0.0
cat__TotalCharges_75.9,0.0
cat__TotalCharges_7430.75,0.0
cat__TotalCharges_743.75,0.0
cat__TotalCharges_743.5,0.0
cat__TotalCharges_743.05,0.0
cat__TotalCharges_7422.1,0.0
cat__TotalCharges_742.95,0.0
cat__TotalCharges_742.9,0.0
cat__TotalCharges_7467.5,0.0
cat__TotalCharges_747.2,0.0
cat__TotalCharges_7470.1,0.0
cat__TotalCharges_7472.15,0.0
cat__TotalCharges_75.8,0.0
cat__TotalCharges_75.75,0.0
cat__TotalCharges_75.6,0.0
cat__TotalCharges_937.6,0.0
cat__TotalCharges_75.55,0.0
cat__TotalCharges_938.65,0.0
cat__TotalCharges_75.5,0.0
cat__TotalCharges_75.45,0.0
cat__TotalCharges_75.35,0.0
cat__TotalCharges_939.7,0.0
cat__TotalCharges_75.1,0.0
cat__TotalCharges_75.05,0.0
cat__TotalCharges_7493.05,0.0
cat__TotalCharges_7491.75,0.0
cat__TotalCharges_7475.1,0.0
cat__TotalCharges_7998.8,0.0
cat__TotalCharges_80.2,0.0
cat__TotalCharges_7240.65,0.0
cat__TotalCharges_868.1,0.0
cat__TotalCharges_873.4,0.0
cat__TotalCharges_870.25,0.0
cat__TotalCharges_87.9,0.0
cat__TotalCharges_87.3,0.0
cat__TotalCharges_869.9,0.0
cat__TotalCharges_8684.8,0.0
cat__TotalCharges_868.5,0.0
cat__TotalCharges_8672.45,0.0
cat__TotalCharges_874.8,0.0
cat__TotalCharges_8670.1,0.0
cat__TotalCharges_867.3,0.0
cat__TotalCharges_867.1,0.0
cat__TotalCharges_866.45,0.0
cat__TotalCharges_866.4,0.0
cat__TotalCharges_865.8,0.0
cat__TotalCharges_865.75,0.0
cat__TotalCharges_874.2,0.0
cat__TotalCharges_875.55,0.0
cat__TotalCharges_865.1,0.0
cat__TotalCharges_886.4,0.0
cat__TotalCharges_89.05,0.0
cat__TotalCharges_889.9,0.0
cat__TotalCharges_889,0.0
cat__TotalCharges_888.75,0.0
cat__TotalCharges_888.65,0.0
cat__TotalCharges_887.35,0.0
cat__TotalCharges_886.7,0.0
cat__TotalCharges_882.55,0.0
cat__TotalCharges_876.75,0.0
cat__TotalCharges_880.2,0.0
cat__TotalCharges_930.05,0.0
cat__TotalCharges_880.05,0.0
cat__TotalCharges_88.8,0.0
cat__TotalCharges_879.8,0.0
cat__TotalCharges_930.4,0.0
cat__TotalCharges_877.35,0.0
cat__TotalCharges_865.55,0.0
cat__TotalCharges_865.05,0.0
cat__TotalCharges_89.15,0.0
cat__TotalCharges_8529.5,0.0
cat__TotalCharges_8547.15,0.0
cat__TotalCharges_8543.25,0.0
cat__TotalCharges_854.9,0.0
cat__TotalCharges_854.8,0.0
cat__TotalCharges_854.45,0.0
cat__TotalCharges_853.1,0.0
cat__TotalCharges_853,0.0
cat__TotalCharges_852.7,0.0
cat__TotalCharges_855.3,0.0
cat__TotalCharges_851.8,0.0
cat__TotalCharges_851.75,0.0
cat__TotalCharges_85.8,0.0
cat__TotalCharges_85.7,0.0
cat__TotalCharges_930.95,0.0
cat__TotalCharges_85.45,0.0
cat__TotalCharges_85.1,0.0
cat__TotalCharges_855.1,0.0
cat__TotalCharges_856.35,0.0
cat__TotalCharges_864.85,0.0
cat__TotalCharges_86.35,0.0
cat__TotalCharges_864.55,0.0
cat__TotalCharges_864.2,0.0
cat__TotalCharges_863.1,0.0
cat__TotalCharges_862.4,0.0
cat__TotalCharges_861.85,0.0
cat__TotalCharges_860.85,0.0
cat__TotalCharges_86.6,0.0
cat__TotalCharges_86.05,0.0
cat__TotalCharges_856.5,0.0
cat__TotalCharges_86,0.0
cat__TotalCharges_8594.4,0.0
cat__TotalCharges_930.9,0.0
cat__TotalCharges_857.8,0.0
cat__TotalCharges_857.2,0.0
cat__TotalCharges_8564.75,0.0
cat__TotalCharges_856.65,0.0
cat__TotalCharges_89.1,0.0
cat__TotalCharges_89.25,0.0
cat__TotalCharges_80.25,0.0
cat__TotalCharges_916.15,0.0
cat__TotalCharges_919.4,0.0
cat__TotalCharges_918.7,0.0
cat__TotalCharges_918.6,0.0
cat__TotalCharges_917.45,0.0
cat__TotalCharges_917.15,0.0
cat__TotalCharges_916.9,0.0
cat__TotalCharges_916.75,0.0
cat__TotalCharges_916,0.0
cat__TotalCharges_92.5,0.0
cat__TotalCharges_914.6,0.0
cat__TotalCharges_914.4,0.0
cat__TotalCharges_914.3,0.0
cat__TotalCharges_914,0.0
cat__TotalCharges_912,0.0
cat__TotalCharges_911.6,0.0
cat__TotalCharges_910.45,0.0
cat__TotalCharges_92.45,0.0
cat__TotalCharges_92.65,0.0
cat__TotalCharges_91.4,0.0
cat__TotalCharges_927.1,0.0
cat__TotalCharges_929.3,0.0
cat__TotalCharges_929.2,0.0
cat__TotalCharges_928.4,0.0
cat__TotalCharges_93.4,0.0
cat__TotalCharges_927.65,0.0
cat__TotalCharges_927.35,0.0
cat__TotalCharges_927.15,0.0
cat__TotalCharges_926.25,0.0
cat__TotalCharges_93.45,0.0
cat__TotalCharges_926.2,0.0
cat__TotalCharges_923.85,0.0
cat__TotalCharges_923.5,0.0
cat__TotalCharges_921.55,0.0
cat__TotalCharges_921.4,0.0
cat__TotalCharges_921.3,0.0
cat__TotalCharges_920.5,0.0
cat__TotalCharges_91.7,0.0
cat__TotalCharges_91.3,0.0
cat__TotalCharges_89.3,0.0
cat__TotalCharges_893,0.0
cat__TotalCharges_899.45,0.0
cat__TotalCharges_898.35,0.0
cat__TotalCharges_897.75,0.0
cat__TotalCharges_896.9,0.0
cat__TotalCharges_894.3,0.0
cat__TotalCharges_893.55,0.0
cat__TotalCharges_893.2,0.0
cat__TotalCharges_892.7,0.0
cat__TotalCharges_90.1,0.0
cat__TotalCharges_892.65,0.0
cat__TotalCharges_892.15,0.0
cat__TotalCharges_890.6,0.0
cat__TotalCharges_890.35,0.0
cat__TotalCharges_89.9,0.0
cat__TotalCharges_89.75,0.0
cat__TotalCharges_89.35,0.0
cat__TotalCharges_90.05,0.0
cat__TotalCharges_90.35,0.0
cat__TotalCharges_91.1,0.0
cat__TotalCharges_903.7,0.0
cat__TotalCharges_909.25,0.0
cat__TotalCharges_908.75,0.0
cat__TotalCharges_908.15,0.0
cat__TotalCharges_907.05,0.0
cat__TotalCharges_93.7,0.0
cat__TotalCharges_905.55,0.0
cat__TotalCharges_903.8,0.0
cat__TotalCharges_903.6,0.0
cat__TotalCharges_90.55,0.0
cat__TotalCharges_902.25,0.0
cat__TotalCharges_902,0.0
cat__TotalCharges_901.25,0.0
cat__TotalCharges_900.5,0.0
cat__TotalCharges_93.85,0.0
cat__TotalCharges_90.75,0.0
cat__TotalCharges_90.6,0.0
cat__TotalCharges_931.55,0.0
cat__TotalCharges_849.9,0.0
cat__TotalCharges_931.75,0.0
cat__TotalCharges_812.4,0.0
cat__TotalCharges_813.45,0.0
cat__TotalCharges_813.3,0.0
cat__TotalCharges_8129.3,0.0
cat__TotalCharges_8127.6,0.0
cat__TotalCharges_8126.65,0.0
cat__TotalCharges_8124.2,0.0
cat__TotalCharges_812.5,0.0
cat__TotalCharges_811.8,0.0
cat__TotalCharges_815.5,0.0
cat__TotalCharges_811.65,0.0
cat__TotalCharges_8109.8,0.0
cat__TotalCharges_8100.55,0.0
cat__TotalCharges_8100.25,0.0
cat__TotalCharges_810.85,0.0
cat__TotalCharges_810.7,0.0
cat__TotalCharges_810.45,0.0
cat__TotalCharges_814.75,0.0
cat__TotalCharges_815.55,0.0
cat__TotalCharges_810.2,0.0
cat__TotalCharges_819.95,0.0
cat__TotalCharges_820.5,0.0
cat__TotalCharges_82.9,0.0
cat__TotalCharges_82.85,0.0
cat__TotalCharges_82.7,0.0
cat__TotalCharges_82.3,0.0
cat__TotalCharges_82.15,0.0
cat__TotalCharges_8192.6,0.0
cat__TotalCharges_819.55,0.0
cat__TotalCharges_8152.3,0.0
cat__TotalCharges_819.4,0.0
cat__TotalCharges_8182.75,0.0
cat__TotalCharges_818.45,0.0
cat__TotalCharges_818.05,0.0
cat__TotalCharges_8175.9,0.0
cat__TotalCharges_8166.8,0.0
cat__TotalCharges_8164.1,0.0
cat__TotalCharges_810.3,0.0
cat__TotalCharges_81.95,0.0
cat__TotalCharges_849.1,0.0
cat__TotalCharges_801.3,0.0
cat__TotalCharges_8033.1,0.0
cat__TotalCharges_803.3,0.0
cat__TotalCharges_8022.85,0.0
cat__TotalCharges_802.35,0.0
cat__TotalCharges_8016.6,0.0
cat__TotalCharges_8013.55,0.0
cat__TotalCharges_8012.75,0.0
cat__TotalCharges_8003.8,0.0
cat__TotalCharges_804.25,0.0
cat__TotalCharges_800.3,0.0
cat__TotalCharges_80.95,0.0
cat__TotalCharges_80.85,0.0
cat__TotalCharges_80.8,0.0
cat__TotalCharges_80.55,0.0
cat__TotalCharges_80.35,0.0
cat__TotalCharges_80.3,0.0
cat__TotalCharges_8035.95,0.0
cat__TotalCharges_8041.65,0.0
cat__TotalCharges_81.7,0.0
cat__TotalCharges_808.95,0.0
cat__TotalCharges_81.25,0.0
cat__TotalCharges_81.1,0.0
cat__TotalCharges_81.05,0.0
cat__TotalCharges_81,0.0
cat__TotalCharges_8093.15,0.0
cat__TotalCharges_809.75,0.0
cat__TotalCharges_809.25,0.0
cat__TotalCharges_8078.1,0.0
cat__TotalCharges_8046.85,0.0
cat__TotalCharges_8071.05,0.0
cat__TotalCharges_8065.65,0.0
cat__TotalCharges_8061.5,0.0
cat__TotalCharges_806.95,0.0
cat__TotalCharges_8058.85,0.0
cat__TotalCharges_8058.55,0.0
cat__TotalCharges_805.1,0.0
cat__TotalCharges_821.6,0.0
cat__TotalCharges_8220.4,0.0
cat__TotalCharges_824.75,0.0
cat__TotalCharges_84.2,0.0
cat__TotalCharges_84.8,0.0
cat__TotalCharges_84.75,0.0
cat__TotalCharges_84.65,0.0
cat__TotalCharges_84.6,0.0
cat__TotalCharges_84.5,0.0
cat__TotalCharges_84.4,0.0
cat__TotalCharges_84.3,0.0
cat__TotalCharges_8399.15,0.0
cat__TotalCharges_8404.9,0.0
cat__TotalCharges_839.65,0.0
cat__TotalCharges_838.7,0.0
cat__TotalCharges_837.95,0.0
cat__TotalCharges_837.5,0.0
cat__TotalCharges_835.15,0.0
cat__TotalCharges_8349.7,0.0
cat__TotalCharges_8349.45,0.0
cat__TotalCharges_840.1,0.0
cat__TotalCharges_8405,0.0
cat__TotalCharges_8244.3,0.0
cat__TotalCharges_846,0.0
cat__TotalCharges_8477.7,0.0
cat__TotalCharges_8477.6,0.0
cat__TotalCharges_8476.5,0.0
cat__TotalCharges_847.8,0.0
cat__TotalCharges_847.3,0.0
cat__TotalCharges_847.25,0.0
cat__TotalCharges_846.8,0.0
cat__TotalCharges_845.6,0.0
cat__TotalCharges_842.25,0.0
cat__TotalCharges_845.25,0.0
cat__TotalCharges_8443.7,0.0
cat__TotalCharges_844.45,0.0
cat__TotalCharges_8436.25,0.0
cat__TotalCharges_8425.3,0.0
cat__TotalCharges_8424.9,0.0
cat__TotalCharges_842.9,0.0
cat__TotalCharges_834.7,0.0
cat__TotalCharges_834.15,0.0
cat__TotalCharges_834.1,0.0
cat__TotalCharges_828.2,0.0
cat__TotalCharges_83.3,0.0
cat__TotalCharges_8297.5,0.0
cat__TotalCharges_829.55,0.0
cat__TotalCharges_829.3,0.0
cat__TotalCharges_829.1,0.0
cat__TotalCharges_8289.2,0.0
cat__TotalCharges_828.85,0.0
cat__TotalCharges_828.05,0.0
cat__TotalCharges_8337.45,0.0
cat__TotalCharges_8277.05,0.0
cat__TotalCharges_827.7,0.0
cat__TotalCharges_827.45,0.0
cat__TotalCharges_827.05,0.0
cat__TotalCharges_826,0.0
cat__TotalCharges_825.7,0.0
cat__TotalCharges_8248.5,0.0
cat__TotalCharges_83.4,0.0
cat__TotalCharges_83.75,0.0
cat__TotalCharges_830.25,0.0
cat__TotalCharges_830.7,0.0
cat__TotalCharges_8333.95,0.0
cat__TotalCharges_8332.15,0.0
cat__TotalCharges_8331.95,0.0
cat__TotalCharges_833.55,0.0
cat__TotalCharges_832.35,0.0
cat__TotalCharges_832.05,0.0
cat__TotalCharges_8312.4,0.0
cat__TotalCharges_8310.55,0.0
cat__TotalCharges_931.9,0.0
cat__TotalCharges_831.75,0.0
cat__TotalCharges_8309.55,0.0
cat__TotalCharges_8308.9,0.0
cat__TotalCharges_8306.05,0.0
cat__TotalCharges_830.85,0.0
cat__TotalCharges_830.8,0.0
cat__TotalCharges_7244.7,0.0
cat__TotalCharges_7238.6,0.0
cat__TotalCharges_5961.1,0.0
cat__TotalCharges_953.45,0.0
cat__TotalCharges_950.2,0.0
cat__TotalCharges_6352.4,0.0
cat__TotalCharges_950.75,0.0
cat__TotalCharges_6350.5,0.0
cat__TotalCharges_951.55,0.0
cat__TotalCharges_952.3,0.0
cat__TotalCharges_635.9,0.0
cat__TotalCharges_955.15,0.0
cat__TotalCharges_95.85,0.0
cat__TotalCharges_635.6,0.0
cat__TotalCharges_6347.55,0.0
cat__TotalCharges_6342.7,0.0
cat__TotalCharges_6341.45,0.0
cat__TotalCharges_6339.45,0.0
cat__TotalCharges_6339.3,0.0
cat__TotalCharges_6332.75,0.0
cat__TotalCharges_6362.35,0.0
cat__TotalCharges_95.6,0.0
cat__TotalCharges_633.85,0.0
cat__TotalCharges_6375.8,0.0
cat__TotalCharges_6383.9,0.0
cat__TotalCharges_6382.55,0.0
cat__TotalCharges_6382,0.0
cat__TotalCharges_638.95,0.0
cat__TotalCharges_638.55,0.0
cat__TotalCharges_638,0.0
cat__TotalCharges_6376.55,0.0
cat__TotalCharges_6375.2,0.0
cat__TotalCharges_95,0.0
cat__TotalCharges_6373.1,0.0
cat__TotalCharges_637.55,0.0
cat__TotalCharges_637.4,0.0
cat__TotalCharges_6369.45,0.0
cat__TotalCharges_6367.2,0.0
cat__TotalCharges_6365.35,0.0
cat__TotalCharges_949.85,0.0
cat__TotalCharges_6330.4,0.0
cat__TotalCharges_6325.25,0.0
cat__TotalCharges_6388.65,0.0
cat__TotalCharges_6273.4,0.0
cat__TotalCharges_6293.2,0.0
cat__TotalCharges_6292.7,0.0
cat__TotalCharges_629.55,0.0
cat__TotalCharges_6287.3,0.0
cat__TotalCharges_6287.25,0.0
cat__TotalCharges_6283.3,0.0
cat__TotalCharges_6281.45,0.0
cat__TotalCharges_627.4,0.0
cat__TotalCharges_6293.75,0.0
cat__TotalCharges_6263.8,0.0
cat__TotalCharges_6256.2,0.0
cat__TotalCharges_6254.45,0.0
cat__TotalCharges_6254.2,0.0
cat__TotalCharges_6253,0.0
cat__TotalCharges_6252.9,0.0
cat__TotalCharges_6252.7,0.0
cat__TotalCharges_6293.45,0.0
cat__TotalCharges_6297.65,0.0
cat__TotalCharges_6322.1,0.0
cat__TotalCharges_6309.65,0.0
cat__TotalCharges_632.95,0.0
cat__TotalCharges_6316.2,0.0
cat__TotalCharges_6314.35,0.0
cat__TotalCharges_6311.2,0.0
cat__TotalCharges_6310.9,0.0
cat__TotalCharges_631.85,0.0
cat__TotalCharges_631.4,0.0
cat__TotalCharges_6306.5,0.0
cat__TotalCharges_63.15,0.0
cat__TotalCharges_6302.85,0.0
cat__TotalCharges_6302.8,0.0
cat__TotalCharges_6300.85,0.0
cat__TotalCharges_6300.15,0.0
cat__TotalCharges_630.6,0.0
cat__TotalCharges_63.75,0.0
cat__TotalCharges_63.6,0.0
cat__TotalCharges_6385.95,0.0
cat__TotalCharges_639.45,0.0
cat__TotalCharges_6589.6,0.0
cat__TotalCharges_6518.35,0.0
cat__TotalCharges_6536.5,0.0
cat__TotalCharges_653.95,0.0
cat__TotalCharges_653.9,0.0
cat__TotalCharges_6526.65,0.0
cat__TotalCharges_6521.9,0.0
cat__TotalCharges_6520.8,0.0
cat__TotalCharges_6519.75,0.0
cat__TotalCharges_949.8,0.0
cat__TotalCharges_654.5,0.0
cat__TotalCharges_6511.8,0.0
cat__TotalCharges_6511.25,0.0
cat__TotalCharges_651.55,0.0
cat__TotalCharges_651.5,0.0
cat__TotalCharges_651.4,0.0
cat__TotalCharges_6506.15,0.0
cat__TotalCharges_6503.2,0.0
cat__TotalCharges_6538.45,0.0
cat__TotalCharges_654.55,0.0
cat__TotalCharges_6496.15,0.0
cat__TotalCharges_657.5,0.0
cat__TotalCharges_6585.35,0.0
cat__TotalCharges_6585.2,0.0
cat__TotalCharges_6581.9,0.0
cat__TotalCharges_658.95,0.0
cat__TotalCharges_658.1,0.0
cat__TotalCharges_6579.05,0.0
cat__TotalCharges_6578.55,0.0
cat__TotalCharges_6565.85,0.0
cat__TotalCharges_654.85,0.0
cat__TotalCharges_6563.4,0.0
cat__TotalCharges_6562.9,0.0
cat__TotalCharges_655.9,0.0
cat__TotalCharges_655.85,0.0
cat__TotalCharges_655.5,0.0
cat__TotalCharges_6549.45,0.0
cat__TotalCharges_6548.65,0.0
cat__TotalCharges_65.95,0.0
cat__TotalCharges_649.65,0.0
cat__TotalCharges_639.65,0.0
cat__TotalCharges_641.35,0.0
cat__TotalCharges_6428.4,0.0
cat__TotalCharges_6425.65,0.0
cat__TotalCharges_6424.7,0.0
cat__TotalCharges_6424.25,0.0
cat__TotalCharges_6423,0.0
cat__TotalCharges_6416.7,0.0
cat__TotalCharges_6413.65,0.0
cat__TotalCharges_641.25,0.0
cat__TotalCharges_6431.05,0.0
cat__TotalCharges_641.15,0.0
cat__TotalCharges_6404,0.0
cat__TotalCharges_6401.25,0.0
cat__TotalCharges_6398.05,0.0
cat__TotalCharges_6396.45,0.0
cat__TotalCharges_6392.85,0.0
cat__TotalCharges_639.7,0.0
cat__TotalCharges_6430.9,0.0
cat__TotalCharges_644.35,0.0
cat__TotalCharges_6487.2,0.0
cat__TotalCharges_646.85,0.0
cat__TotalCharges_6474.45,0.0
cat__TotalCharges_6474.4,0.0
cat__TotalCharges_6471.85,0.0
cat__TotalCharges_6470.1,0.0
cat__TotalCharges_6468.6,0.0
cat__TotalCharges_6463.15,0.0
